Neighbourhood,Venue Latitude,Venue Longitude,Venue,Venue Category
"Sant Pere, Santa Caterina i la Ribera",41.3839467278583,2.178523236543552,La Colmena,Dessert Shop
"Sant Pere, Santa Caterina i la Ribera",41.391321,2.178972,We Bistrot,Bistro
"Sant Pere, Santa Caterina i la Ribera",41.39254584376062,2.1765816008050964,sivasdescalzo,Accessories Store
"Sant Pere, Santa Caterina i la Ribera",41.38635654919123,2.1727209831359415,MILaGRITO'S,Tapas Restaurant
"Sant Pere, Santa Caterina i la Ribera",41.386339950408676,2.1720600559594563,Planelles Donat,Ice Cream Shop
"Sant Pere, Santa Caterina i la Ribera",41.38694676931346,2.1726309990342862,Llanàrium,Knitting Store
"Sant Pere, Santa Caterina i la Ribera",41.3854480527313,2.1733140801681596,New Balance,Shoe Store
"Sant Pere, Santa Caterina i la Ribera",41.389117958652754,2.171917705059548,El Asador de Aranda,Spanish Restaurant
"Sant Pere, Santa Caterina i la Ribera",41.391348,2.175677,Papaya,Café
"Sant Pere, Santa Caterina i la Ribera",41.390999,2.173001,Chocolates Brescó,Dessert Shop
"Sant Pere, Santa Caterina i la Ribera",41.38717949325229,2.1728502055228027,Machiroku,Japanese Restaurant
"Sant Pere, Santa Caterina i la Ribera",41.390205,2.1729827,El Fornet,Bakery
"Sant Pere, Santa Caterina i la Ribera",41.38498817538641,2.1810862205086083,Museu Picasso,Art Museum
"Sant Pere, Santa Caterina i la Ribera",41.391893737930246,2.1749464676067007,Goblintrader,Hobby Shop
"Sant Pere, Santa Caterina i la Ribera",41.38464757405853,2.1742397027274025,El Cercle,Restaurant
"Sant Pere, Santa Caterina i la Ribera",41.38547388498249,2.173231716206935,Zara,Clothing Store
"Sant Pere, Santa Caterina i la Ribera",41.39138627307062,2.1732531641706054,El Mercat,Tapas Restaurant
"Sant Pere, Santa Caterina i la Ribera",41.388911273771036,2.17370757868408,Teatre Borràs,Theater
"Sant Pere, Santa Caterina i la Ribera",41.390089000703135,2.172984952980819,Casa Alfonso,Tapas Restaurant
"Sant Pere, Santa Caterina i la Ribera",41.390189606772594,2.1726346584211336,Ribes & Casals,Fabric Shop
"Sant Pere, Santa Caterina i la Ribera",41.3927691123145,2.1779510378837585,Firebug,Bistro
"Sant Pere, Santa Caterina i la Ribera",41.39121770416903,2.178388237953186,Cafè de les 2,Café
"Sant Pere, Santa Caterina i la Ribera",41.392047,2.174213,Hawker,Food Stand
"Sant Pere, Santa Caterina i la Ribera",41.385812857453764,2.1823760727715817,Pim Pam Burger,Burger Joint
"Sant Pere, Santa Caterina i la Ribera",41.39223576803591,2.1755381789143544,Casp 74 Apartments,Hotel
"Sant Pere, Santa Caterina i la Ribera",41.391813733276074,2.1785536099905176,Freaks-Books,Bookstore
"Sant Pere, Santa Caterina i la Ribera",41.38578949648996,2.1724893897771835,Nike Store,Sporting Goods Shop
"Sant Pere, Santa Caterina i la Ribera",41.39117091642323,2.174762989506888,Bonpreu,Supermarket
"Sant Pere, Santa Caterina i la Ribera",41.39218,2.1747391,The Hip Fish,Restaurant
"Sant Pere, Santa Caterina i la Ribera",41.39082574595902,2.180932633731213,Parc Ciutadella - Bicibar Barcelona Tours,Other Great Outdoors
"Sant Pere, Santa Caterina i la Ribera",41.390602746034915,2.172405731855678,Sandwichez,Sandwich Place
El Fort Pienc,41.397256418755575,2.1834718678782297,Three Marks Coffee,Coffee Shop
El Fort Pienc,41.39600662691733,2.1797239780426025,Ametller Origen,Health Food Store
El Fort Pienc,41.396247351548375,2.1843007921779645,Il Birrino,Bistro
El Fort Pienc,41.39468460364665,2.1813758912700343,Reebok Crossfit BCN,Gym
El Fort Pienc,41.393636345737846,2.180736719751653,Chenji: Qi Xin Mian Guan (齊心面館) (Chen Ji),Chinese Restaurant
El Fort Pienc,41.395675,2.182062,El Puestu,Tapas Restaurant
El Fort Pienc,41.39860416340613,2.1852897648933367,L'Auditori,Concert Hall
El Fort Pienc,41.394562,2.178425,Brew Coffee,Coffee Shop
El Fort Pienc,41.394089900554725,2.184508461712691,Parking Shakespeare,Theater
El Fort Pienc,41.39519200901744,2.1774324412482646,Yogabody Fitness 1,Yoga Studio
El Fort Pienc,41.39348745607448,2.184004783630371,Parc de l'Estació del Nord,Park
El Fort Pienc,41.396417089593704,2.1771544218063354,El Petit,Café
El Fort Pienc,41.39333918862393,2.1806014408863224,Da Zhong,Szechuan Restaurant
El Fort Pienc,41.39330257888301,2.180104798353568,Kaixuan,Chinese Restaurant
El Fort Pienc,41.392082371,2.179492636,Yang Kuang,Food & Drink Shop
El Fort Pienc,41.39871025328366,2.1781050657173107,Gorría,Spanish Restaurant
El Fort Pienc,41.39237217432592,2.178759437072948,Norma Cómics,Comic Shop
El Fort Pienc,41.39932336768667,2.1787317690081807,La Bona Pinta,Beer Bar
El Fort Pienc,41.39798095124495,2.1781752954214952,Oriental Delicatessen,Deli / Bodega
El Fort Pienc,41.39481546565168,2.18728244304657,Mabel,Restaurant
El Fort Pienc,41.39945422993401,2.1796814745813213,Manairó,Mediterranean Restaurant
El Fort Pienc,41.392533,2.18579,Orval Barcelona,Coffee Shop
El Fort Pienc,41.39286735354451,2.1848924601159596,Xocoxavi,Coffee Shop
El Fort Pienc,41.393020634142,2.178586721420288,Secrets del Mediterrani,Deli / Bodega
El Fort Pienc,41.40004675456555,2.1811938285827637,Plaza de Toros Monumental,Stadium
El Fort Pienc,41.39309241000148,2.18681564628921,Anytime Fitness,Gym / Fitness Center
El Fort Pienc,41.393015217472694,2.1858110150993246,Mercadona,Supermarket
El Fort Pienc,41.393149297329515,2.177889563759347,SandwiChez,Sandwich Place
El Fort Pienc,41.3935062575523,2.186529290013794,Ruixian Sushi,Sushi Restaurant
El Fort Pienc,41.39379405089607,2.187340526866532,Fum,Smoke Shop
El Fort Pienc,41.39539425587117,2.18481086018144,Camp Municipal De Futbol De Marina,Soccer Stadium
El Fort Pienc,41.39371689701907,2.1849836602176547,Ruixian Sushi,Sushi Restaurant
El Fort Pienc,41.39862823950358,2.185312270254367,Museu de la Música,Museum
El Fort Pienc,41.39396654328536,2.1868616328926165,Tram T4 Marina,Tram Station
El Fort Pienc,41.394455478374404,2.1876350745332087,Granier,Bakery
El Fort Pienc,41.39652532814957,2.1850962693287856,Cosy Rooms,Hostel
El Fort Pienc,41.39747904306142,2.185881271067394,Cerveseria del Roser,Diner
El Fort Pienc,41.39705272804565,2.1877821530670984,Bar Sancho,Café
Sagrada Familia,41.40316982344775,2.173978581237114,Cripta de la Sagrada Família,Historic Site
Sagrada Familia,41.40387913476936,2.174680416783174,Torres Naixement,Historic Site
Sagrada Familia,41.403045421874346,2.174074357405862,Museu Basilica de la Sagrada Familia,Museum
Sagrada Familia,41.40442461732096,2.175571918487549,Plaça de Gaudí,Plaza
Sagrada Familia,41.40265419363708,2.1731632947921753,Plaça de la Sagrada Família (Plaza de la Sagrada Familia),Plaza
Sagrada Familia,41.402072055708935,2.175287148402276,Oporto restaurante,Portuguese Restaurant
Sagrada Familia,41.404805357303566,2.1758117744838112,Vesping,General Travel
Sagrada Familia,41.402264,2.176255,Don Angelo,Italian Restaurant
Sagrada Familia,41.404998,2.173951,Fargo Café,Coffee Shop
Sagrada Familia,41.40461087104725,2.173412310985441,Can Pizza,Pizza Place
Sagrada Familia,41.404028416713246,2.173499344944048,Five Guys,Burger Joint
Sagrada Familia,41.40205465286584,2.1760064363479614,Anauco,Burger Joint
Sagrada Familia,41.40451632252556,2.17338123872448,La Paradeta,Seafood Restaurant
Sagrada Familia,41.40497915235051,2.173599368379655,El Felino,Italian Restaurant
Sagrada Familia,41.40298946847849,2.177035991630943,Bardeni,Steakhouse
Sagrada Familia,41.4019706430214,2.172379217554143,Michael Collins,Irish Pub
Sagrada Familia,41.40248199243862,2.1760949183149756,La Brasa,Restaurant
Sagrada Familia,41.40496714379954,2.173619688553489,La Trocadero,Vegetarian / Vegan Restaurant
Sagrada Familia,41.405003,2.1738732,Sport Bar,Pizza Place
Sagrada Familia,41.404799,2.176382,La Bodega de Barri,Wine Bar
Sagrada Familia,41.40239714832341,2.175622388175007,La Taquería,Mexican Restaurant
Sagrada Familia,41.404537133514054,2.173498774503898,Sagrades Tannines,Wine Bar
Sagrada Familia,41.404443883478706,2.1778049719125327,Bailongu,Dance Studio
Sagrada Familia,41.404676,2.177477,Ottantotto,Italian Restaurant
Sagrada Familia,41.40229555459835,2.174837741001365,La Taquería,Mexican Restaurant
Sagrada Familia,41.40310082779759,2.1782273054122925,El Celler Del Vermut,Wine Bar
Sagrada Familia,41.403422,2.175847,Souvenir Sagrada,Gift Shop
Sagrada Familia,41.405624665501136,2.176910812659499,Mercat Sagrada Família,Market
Sagrada Familia,41.402419220402585,2.1756577668980905,Abarrotes Doña Cuca,Grocery Store
Sagrada Familia,41.40482697961295,2.175944745540619,Paisano Cafè,Cafeteria
Sagrada Familia,41.404143,2.169769,Hotel Barcelona 1882,Hotel
Sagrada Familia,41.40133173516059,2.177558656342774,Plaça de Pablo Neruda,Plaza
Sagrada Familia,41.4020667242111,2.177385091781616,Pizza al Vol,Pizza Place
Sagrada Familia,41.403458,2.178136,Café Parc Belmont,Mediterranean Restaurant
Sagrada Familia,41.406515,2.17612,Camelia Art Café,Breakfast Spot
Sagrada Familia,41.40711596524914,2.1743722057220465,Jugar × Jugar,Toy / Game Store
Sagrada Familia,41.400129,2.174846,Bicos,Spanish Restaurant
Sagrada Familia,41.4027823062514,2.1783649323648135,Colombia Pan y Sabor,Bakery
Sagrada Familia,41.40675550407283,2.1773894497513973,BeerStore,Beer Store
Sagrada Familia,41.400446,2.171516,Forn de pa Imperio,Bakery
Sagrada Familia,41.39990591768715,2.1710282564163204,Bristol · Gastropub,Gastropub
Sagrada Familia,41.40245300607545,2.169220447540283,The Venue Steakhouse,Steakhouse
Sagrada Familia,41.4076400260103,2.1739242642070167,Beerivins,Brewery
Sagrada Familia,41.39980934365128,2.1715378761291504,Arc Iris,Vegetarian / Vegan Restaurant
Sagrada Familia,41.40497927622864,2.1782974055644737,Ametller Origen,Big Box Store
Sagrada Familia,41.405756426982244,2.1795469522476196,Paprika Gourmet,Deli / Bodega
Sagrada Familia,41.403191361374866,2.16892272233963,Wakasa,Japanese Restaurant
Sagrada Familia,41.40256634,2.1702217,Els Pollos de Llull,Restaurant
Sagrada Familia,41.401456934285676,2.1692079517393745,Jazzman,Jazz Club
Sagrada Familia,41.405756668447005,2.1786637543846155,El Rincón de la Abuela Venezolana,Latin American Restaurant
Sagrada Familia,41.40701779857533,2.173568308353424,BRO Room,Sandwich Place
Sagrada Familia,41.40741934007032,2.172907358617522,IL FORNO,Pastry Shop
Sagrada Familia,41.40736763602702,2.1771747204535616,Tactic,Theme Park Ride / Attraction
Sagrada Familia,41.39970530510384,2.1733679206226952,Restaurante Mi Rincón,Restaurant
Sagrada Familia,41.40360461538265,2.180306822028797,Frank-Burg,Burger Joint
Sagrada Familia,41.40057977,2.17454211,La Fonda Paisa,Latin American Restaurant
Sagrada Familia,41.40721010029208,2.177585801528039,Cosmic Comics,Bookstore
Sagrada Familia,41.39951419816006,2.174538080001659,Potala,Asian Restaurant
Sagrada Familia,41.40043504930862,2.17265550000273,Ta Mi,Japanese Restaurant
Sagrada Familia,41.39901497653813,2.174815991475043,Teixidó,Café
Sagrada Familia,41.39982727468656,2.177428480449932,Hotel Sant Antoni,Hotel
Sagrada Familia,41.39981739149309,2.171720266342163,Boulangery,Bakery
Sagrada Familia,41.400183989318556,2.176933170565563,Mercadona,Supermarket
La Derecha del Ensanche,41.394674795757595,2.1659441352205713,Silom Spa,Spa
La Derecha del Ensanche,41.394399862314906,2.1665575687169683,Barrabes,Sporting Goods Shop
La Derecha del Ensanche,41.39379,2.170072,Minamo,Japanese Restaurant
La Derecha del Ensanche,41.39390503409978,2.167371216593632,OD Barcelona,Hotel
La Derecha del Ensanche,41.39345552243535,2.169760642594958,Fabrizzio Petit Palace,Hostel
La Derecha del Ensanche,41.39458001853186,2.165853718587756,La Casa Elizalde,Cultural Center
La Derecha del Ensanche,41.394785436277715,2.1665612112208126,The Growler Barcelona,Beer Bar
La Derecha del Ensanche,41.392644604144316,2.169261716667709,Central Garden Hostel One,Hostel
La Derecha del Ensanche,41.39604121717338,2.168513988320868,Mercat de la Concepció,Market
La Derecha del Ensanche,41.39616842855322,2.1693407313109336,aQistoi,Sandwich Place
La Derecha del Ensanche,41.39545324826903,2.167148618025257,Floristeria Navarro,Flower Shop
La Derecha del Ensanche,41.39440757141007,2.1651662507413394,Hotel Claris,Hotel
La Derecha del Ensanche,41.39402586154822,2.16500470556673,9 Reinas,Argentinian Restaurant
La Derecha del Ensanche,41.39662487418225,2.1662936000994284,La Muscleria,Seafood Restaurant
La Derecha del Ensanche,41.392164503677606,2.167366107726408,Casa Consell,Hostel
La Derecha del Ensanche,41.39281454658605,2.1658007996782347,CocoVail Beer Hall,Beer Bar
La Derecha del Ensanche,41.392862580870926,2.1654294645377927,Hotel Room Mate Anna,Hotel
La Derecha del Ensanche,41.393577569357966,2.164298293103011,Majestic Hotel & Spa,Hotel
La Derecha del Ensanche,41.395687,2.171646,Anita Flow,Restaurant
La Derecha del Ensanche,41.391917331895506,2.1669570443956547,La Paradeta,Seafood Restaurant
La Derecha del Ensanche,41.392884719720875,2.16476726143272,Replay,Boutique
La Derecha del Ensanche,41.39256594463858,2.1654404549763804,Vinitus Petit,Tapas Restaurant
La Derecha del Ensanche,41.39138303915583,2.166841142999907,BistrEau by Ángel León,Bistro
La Derecha del Ensanche,41.39547,2.1710658,Guanabara,Buffet
La Derecha del Ensanche,41.39351563311209,2.1639975860213703,La Dolce Vitae - Terrassa del Majestic,Roof Deck
La Derecha del Ensanche,41.39284747483745,2.164194609452685,Hotel Sixtytwo Barcelona,Hotel
La Derecha del Ensanche,41.394406211580964,2.1652073842730633,La Terraza del Claris,Mediterranean Restaurant
La Derecha del Ensanche,41.39128209538621,2.168126106262207,Masajes Shiva,Massage Studio
La Derecha del Ensanche,41.396138,2.171342,Fat Barbies,Theme Restaurant
La Derecha del Ensanche,41.391716734434084,2.165009379386902,Casa Batlló,Museum
La Derecha del Ensanche,41.3911676,2.1665773,Mandarin Oriental,Hotel
La Derecha del Ensanche,41.3934974,2.1638445,Chanel Boutique,Boutique
La Derecha del Ensanche,41.39117,2.16663,Azotea Mandarin Oriental,Roof Deck
La Derecha del Ensanche,41.39297322275288,2.1643357255532383,Apartments Sixtyfour Barcelona,Hotel
La Derecha del Ensanche,41.397867,2.169303,Teòric,Mediterranean Restaurant
La Derecha del Ensanche,41.3935022695375,2.164041045634853,El Bar del Majestic,Hotel Bar
La Derecha del Ensanche,41.397673,2.165394,Ancestral,Bar
La Derecha del Ensanche,41.39774196416888,2.1694505643322706,Billy Brunch,Bistro
La Derecha del Ensanche,41.396212341060476,2.163267566190587,Hotel Praktik Bakery,Bed & Breakfast
La Derecha del Ensanche,41.39489662606688,2.162894578586141,Hotel Alma,Hotel
La Derecha del Ensanche,41.39620058350399,2.1632405763853586,Baluard,Bakery
La Derecha del Ensanche,41.3917433,2.171791,Hotel Cotton House,Hotel
La Derecha del Ensanche,41.392781550839814,2.164238337984006,Hotel Sixty Two,Hotel
La Derecha del Ensanche,41.3941229,2.1632048,Louis Vuitton,Boutique
La Derecha del Ensanche,41.39723784025075,2.171584691534648,Hungaryto,Hungarian Restaurant
La Derecha del Ensanche,41.39069209681801,2.168455946117272,El Nacional,Spanish Restaurant
La Derecha del Ensanche,41.39101197275996,2.1660952460498817,Kenzo,Boutique
La Derecha del Ensanche,41.39148472871179,2.1714595842009357,El Palace Hotel Barcelona,Hotel
La Derecha del Ensanche,41.39090664414145,2.166412880379373,COS,Clothing Store
La Derecha del Ensanche,41.39369285698834,2.16316006369319,Gucci,Boutique
La Derecha del Ensanche,41.396941,2.172311,Obrador DelaCrem,Ice Cream Shop
La Derecha del Ensanche,41.39143071208819,2.1646669469543385,Faborit,Salad Place
La Derecha del Ensanche,41.39635595336625,2.1643168236977837,Alina Babayan. Acadèmia de Dansa,Country Dance Club
La Derecha del Ensanche,41.39070675284254,2.1684720300785187,Cockteletia El Nacional,Cocktail Bar
La Derecha del Ensanche,41.3906788117304,2.168481274370344,La Taperia de el Nacional,Tapas Restaurant
La Derecha del Ensanche,41.39258192882556,2.1710555960717755,Duet Fit,Gym / Fitness Center
La Derecha del Ensanche,41.395974,2.16331,Espacio Uma,Restaurant
La Derecha del Ensanche,41.391343542296184,2.165630651477282,Loewe,Accessories Store
La Derecha del Ensanche,41.390283,2.166613,Muji,Paper / Office Supplies Store
La Derecha del Ensanche,41.395288,2.173391,Rooq,Fried Chicken Joint
La Derecha del Ensanche,41.395505585751245,2.1632593680973327,Jaime Beriestain Concept Store,Furniture / Home Store
La Derecha del Ensanche,41.39322575824557,2.1632249330069557,Mango,Women's Store
La Derecha del Ensanche,41.398695100065794,2.169990923896971,Passeig de Sant Joan,Road
La Derecha del Ensanche,41.39104604692123,2.1646909310708384,Tiger,Gift Shop
La Derecha del Ensanche,41.39758005310029,2.164655327796936,Why not?,Lounge
La Derecha del Ensanche,41.39060435278621,2.169403469296777,Hotel Almanac,Hotel
La Derecha del Ensanche,41.39120850884842,2.171524339399837,Caelis,Mediterranean Restaurant
La Derecha del Ensanche,41.39047230242951,2.1673953399939396,Zara Home,Furniture / Home Store
La Derecha del Ensanche,41.394903539009796,2.162892038272026,Jardín del Alma,Mediterranean Restaurant
La Derecha del Ensanche,41.39754296676689,2.17214799025707,Granja Petitbo,Breakfast Spot
La Derecha del Ensanche,41.39363357012986,2.1622332142357026,Monument Hotel,Hotel
La Derecha del Ensanche,41.392830171556945,2.1634806254476464,Miu Japonés,Japanese Restaurant
La Derecha del Ensanche,41.39083805372974,2.1654378507927396,La Cuina d'en Garriga,Mediterranean Restaurant
La Derecha del Ensanche,41.396099,2.163371,Xavier Pellicer,Mediterranean Restaurant
La Derecha del Ensanche,41.390785,2.168533,El Nacional Barra de Vins,Wine Bar
La Derecha del Ensanche,41.393536665404866,2.1624885089962693,Alaire Terrace Bar,Hotel Bar
La Derecha del Ensanche,41.393857818881614,2.162167581643657,Montblanc Boutique,Paper / Office Supplies Store
La Derecha del Ensanche,41.39642382031961,2.163753096643167,La Menuda - Craft Beer & Crazy Food,Tapas Restaurant
La Derecha del Ensanche,41.39435933706008,2.1624917323950714,Cartier,Jewelry Store
La Derecha del Ensanche,41.39396625948295,2.1623873223815293,Hermès,Boutique
La Derecha del Ensanche,41.39607235944606,2.162889209657549,The One Barcelona Hotel GL,Hotel
